"Level","Mario Type","Progress","Time Left","Kills","Mario Alive","Distance"
"geLVL-3.txt","0","1.0","14","0","true","2080.0"
"geLVL-3.txt","1","1.0","14","0","true","2080.0"
"geLVL-3.txt","2","1.0","14","0","true","2080.0"
"geLVL-3.txt","0","1.0","14","0","true","2080.0"
"geLVL-3.txt","1","1.0","14","0","true","2080.0"
"geLVL-3.txt","2","1.0","14","0","true","2080.0"
"geLVL-3.txt","0","1.0","14","0","true","2080.0"
"geLVL-3.txt","1","1.0","14","0","true","2080.0"
"geLVL-3.txt","2","1.0","14","0","true","2080.0"
"geLVL-3.txt","0","1.0","14","0","true","2080.0"
"geLVL-3.txt","1","1.0","14","0","true","2080.0"
"geLVL-3.txt","2","1.0","14","0","true","2080.0"
"geLVL-3.txt","0","1.0","14","0","true","2080.0"
"geLVL-3.txt","1","1.0","14","0","true","2080.0"
"geLVL-3.txt","2","1.0","14","0","true","2080.0"
"geLVL-3.txt","0","1.0","14","0","true","2080.0"
"geLVL-3.txt","1","1.0","14","0","true","2080.0"
"geLVL-3.txt","2","1.0","14","0","true","2080.0"
"geLVL-3.txt","0","1.0","14","0","true","2080.0"
"geLVL-3.txt","1","1.0","14","0","true","2080.0"
"geLVL-3.txt","2","1.0","14","0","true","2080.0"
"geLVL-3.txt","0","1.0","14","0","true","2080.0"
"geLVL-3.txt","1","1.0","14","0","true","2080.0"
"geLVL-3.txt","2","1.0","14","0","true","2080.0"
"geLVL-3.txt","0","1.0","14","0","true","2080.0"
"geLVL-3.txt","1","1.0","14","0","true","2080.0"
"geLVL-3.txt","2","1.0","14","0","true","2080.0"
