"Level","Mario Type","Progress","Time Left","Kills","Mario Alive"
"GE/LVL-60.txt","0","1.0","14","0","true"
"GE/LVL-60.txt","1","1.0","14","0","true"
"GE/LVL-60.txt","2","1.0","14","0","true"
"GE/LVL-61.txt","0","1.0","14","0","true"
"GE/LVL-61.txt","1","1.0","14","0","true"
"GE/LVL-61.txt","2","1.0","14","0","true"
"GE/LVL-62.txt","0","1.0","14","0","true"
"GE/LVL-62.txt","1","1.0","14","0","true"
"GE/LVL-62.txt","2","1.0","14","0","true"
"GE/LVL-63.txt","0","1.0","14","0","true"
"GE/LVL-63.txt","1","1.0","14","0","true"
"GE/LVL-63.txt","2","1.0","14","0","true"
"GE/LVL-64.txt","0","0.6222503","17","0","false"
"GE/LVL-64.txt","1","0.6164287","17","0","false"
"GE/LVL-64.txt","2","1.0","14","2","true"
"GE/LVL-65.txt","0","1.0","14","0","true"
"GE/LVL-65.txt","1","1.0","14","0","true"
"GE/LVL-65.txt","2","1.0","14","0","true"
