"Level","Mario Type","Progress","Time Left","Kills","Mario Alive","Distance"
"ge/LVL-1.txt","0","0.3981037","58","0","false","828.0557"
"ge/LVL-1.txt","1","0.3981037","58","0","false","828.0557"
"ge/LVL-1.txt","2","1.0","54","2","true","2080.0"
"ge/LVL-2.txt","0","1.0","54","0","true","2080.0"
"ge/LVL-2.txt","1","1.0","54","0","true","2080.0"
"ge/LVL-2.txt","2","1.0","54","1","true","2080.0"
"ge/LVL-3.txt","0","1.0","54","0","true","2080.0"
"ge/LVL-3.txt","1","1.0","54","0","true","2080.0"
"ge/LVL-3.txt","2","1.0","54","0","true","2080.0"
"ge/LVL-4.txt","0","0.9946277","54","0","false","2068.8257"
"ge/LVL-4.txt","1","0.9946277","54","0","false","2068.8257"
"ge/LVL-4.txt","2","0.99463135","54","1","false","2068.8333"
"ge/LVL-5.txt","0","1.0","54","0","true","2080.0"
"ge/LVL-5.txt","1","1.0","54","0","true","2080.0"
"ge/LVL-5.txt","2","1.0","54","0","true","2080.0"
"ge/LVL-6.txt","0","0.18200874","59","0","false","378.5782"
"ge/LVL-6.txt","1","0.18200874","59","0","false","378.5782"
"ge/LVL-6.txt","2","1.0","54","2","true","2080.0"
"ge/LVL-7.txt","0","1.0","54","0","true","2080.0"
"ge/LVL-7.txt","1","1.0","54","0","true","2080.0"
"ge/LVL-7.txt","2","1.0","54","0","true","2080.0"
"ge/LVL-8.txt","0","1.0","54","0","true","2080.0"
"ge/LVL-8.txt","1","1.0","54","0","true","2080.0"
"ge/LVL-8.txt","2","1.0","54","0","true","2080.0"
"ge/LVL-9.txt","0","1.0","54","0","true","2080.0"
"ge/LVL-9.txt","1","1.0","54","0","true","2080.0"
"ge/LVL-9.txt","2","1.0","54","0","true","2080.0"
"ge/LVL-10.txt","0","1.0","54","0","true","2080.0"
"ge/LVL-10.txt","1","1.0","54","0","true","2080.0"
"ge/LVL-10.txt","2","1.0","54","1","true","2080.0"
"ge/LVL-11.txt","0","1.0","54","0","true","2080.0"
"ge/LVL-11.txt","1","1.0","54","0","true","2080.0"
"ge/LVL-11.txt","2","1.0","54","1","true","2080.0"
"ge/LVL-12.txt","0","1.0","54","0","true","2080.0"
"ge/LVL-12.txt","1","1.0","54","0","true","2080.0"
